pl_name,pl_orbper,disc_method,disc_year,pl_orbeccen,pl_eqt,Confirmed,st_mass,st_teff,st_rad,st_lum,st_age,pl_radius_rearth
TOI-2134 b,9.2292005,tran,2023,0.06,666.0,0,0.744,4580.0,0.709,-0.7167,3.8,2.6902446294
TOI-544 b,1.548352,tran,2022,0.0,999.0,0,0.631,4169.0,0.623,-0.90049,9.0,2.0181834941
Teegarden's Star d,26.13,rv,2024,0.07,159.0,0,0.097,3034.0,0.12,-3.14146,8.0,0.953971
TOI-1199 b,3.671463,tran,2024,0.03,1486.0,0,1.23,5710.0,1.45,0.30428,4.2,10.51498
HD 75302 b,4356.0,rv,2023,0.39,815.5,0,1.06,5697.46,0.940904,-0.07549,2.1,12.7794
HD 108202 b,2990.0,rv,2023,0.52,815.5,0,0.74,4556.03,0.66355,-0.76721,6.5,13.1157
HD 208897 b,358.27,rv,2017,0.02,815.5,0,1.25,4860.0,4.98,1.09,3.98,13.676200000000001
TOI-2134 c,95.5,tran,2023,0.67,306.0,0,0.744,4580.0,0.709,-0.7167,3.8,7.2706610547000015
TOI-2010 b,141.834025,tran,2023,0.212,400.2,0,1.112,5929.0,1.079,0.11361,1.9,11.81534
24 Boo b,30.33,rv,2018,0.032,815.5,0,1.05,4816.0,12.19,1.87691,6.92,13.900400000000001
HD 47366 b,360.08,rv,2016,0.071,815.5,0,1.81,4866.0,7.3,1.41664,1.61,13.3399
TOI-3919 b,7.433234,tran,2024,0.259,1198.0,0,1.208,6100.0,1.319,0.33606,3.1,12.319790000000001
TOI-4153 b,4.6174141,tran,2024,0.039,1669.0,0,1.572,6860.0,1.605,0.71349,0.4,16.11998
TOI-1249 b,13.079151,tran,2024,0.0,726.89,0,1.0062,5497.0,0.9785,-0.10127,4.0,3.2713275346
WASP-47 b,4.159151,tran,2012,0.0006,1275.0,0,1.058,5565.0,1.156,0.03167,6.5,12.861169439300001
TOI-4633 c,271.9445,tran,2024,0.117,268.57,0,1.1,5800.0,1.05,0.31136,1.3,3.2002909977000003
Kepler-305 d,16.74,tran,2014,0.0,576.0,0,0.827,5090.0,0.792,-0.42318,4.37,2.7602509673
TOI-5232 b,4.0966692,tran,2024,0.035,1772.0,0,1.389,6500.0,1.785,0.71265,2.37,12.7794
TOI-1269 b,4.2529913,tran,2024,0.0,1004.9,0,0.9027,5499.0,0.8521,-0.21968,3.1,2.4016612275000004
WASP-47 d,9.030501,tran,2015,0.001,815.5,0,1.058,5565.0,1.156,0.03167,6.5,3.6503319175000004
TIC 46432937 b,1.44044527,tran,2024,0.009,872.0,0,0.563,3572.0,0.5299,-1.3851,7.4,13.31748
TOI-762 A b,3.4716826,tran,2024,0.083,555.4,0,0.442,3266.0,0.425,-1.73283,9.3,8.340240000000001
TOI-1294 b,3.915292,tran,2024,0.0,1392.74,0,1.1578,5718.0,1.5566,0.36847,6.2,10.124619438700002
TOI-1288 b,2.6998279,tran,2022,0.0,1203.44,0,0.9552,5388.0,0.9583,-0.1549,6.5,4.968917359700001
Gliese 12 b,12.761408,tran,2024,0.5,314.6,0,0.2414,3296.0,0.2617,-2.13787,7.0,0.9580870878000001
TOI-907.01,4.5849129,tran,2024,0.0,1846.6,0,1.069357,6272.0,2.059789,0.75862,3.98,9.6063230709
TOI-1410.01,1.21687,tran,2024,0.0,1236.7,0,0.7941,4635.0,0.7558,-0.6216,6.6,3.1011120921
TOI-1386 b,25.8401,tran,2024,0.0,615.03,0,1.0363,5735.0,1.0235,0.0103,3.2,6.2169517701
TOI-2447 b,69.33684,tran,2024,0.17,414.0,0,1.034,5730.0,1.006,0.04891,2.1,9.60697
TOI-3353.01,4.6657965,tran,2024,0.0,1264.36,0,1.332089,6365.0,1.0207,-0.0264,3.98,2.6641036941000005
HD 63433 c,20.543847,tran,2020,0.0,622.31,0,0.9883,5634.0,0.9169,-0.11748,1.5,2.5825258337
TOI-1439 b,27.644,tran,2024,0.157,748.4,0,1.2313,5841.0,1.6184,0.44091,4.6,4.2431718707
HD 235088 b,7.434151,tran,2023,0.0,753.95,0,0.8531,5087.0,0.7984,-0.41229,3.4,2.0752529315
TOI-776 c,15.665323,tran,2020,0.089,420.0,0,0.542,3725.0,0.547,-1.3098,6.1,2.0471861182000004
TOI-776 b,8.24662,tran,2020,0.052,520.0,0,0.542,3725.0,0.547,-1.3098,6.1,1.7981634789
TOI-5082.01,4.240122,tran,2024,0.0,1164.91,0,0.99665,5670.0,0.93,-0.08961,3.98,2.5455761043000003
TOI-1807 b,0.54937097,tran,2021,0.0,1694.1,0,0.8048,4914.0,0.746,-0.53313,2.1,1.4969518999000002
TOI-1444 b,0.4702743,tran,2021,0.0,2130.02,0,0.9513,5460.0,0.9105,-0.17587,3.8,1.4180514359
TOI-1451 b,16.537944,tran,2024,0.0,723.33,0,1.0022,5801.0,1.0162,0.02449,4.0,2.6116765419
TOI-2076 d,35.125686,tran,2021,0.0,457.68,0,0.8557,5192.0,0.796,-0.37779,2.7,3.4311895332
TOI-1742 b,21.269084,tran,2024,0.3,694.09,0,1.0861,5815.0,1.131,0.12123,3.9,2.3652910551
BD-14 3065 b,4.2889731,tran,2024,0.066,2001.0,0,1.41,6935.0,2.35,1.06,2.24,21.59046
HD 63935 b,9.058807,tran,2021,0.0,825.22,0,0.9406,5513.0,0.9598,-0.11464,6.6,2.9160176166000005
TOI-1694 b,3.770107,tran,2023,0.0,943.19,0,0.853,5058.0,0.8036,-0.41794,4.3,5.342712343500001
TOI-4336 A b,16.336334,tran,2024,0.0,308.0,0,0.331,3298.0,0.328,-1.9431,6.7,2.1201928126
SPECULOOS-3 b,0.71912603,tran,2024,0.0,553.0,0,0.1009,2800.0,0.123,-3.07831,6.6,0.9770888225000001
TIC 139270665 b,23.624,tran,2024,0.105,703.0,0,1.035,5844.0,1.016,0.03222,3.4,7.230450000000001
TOI-663 c,4.6955507,tran,2024,0.0,553.0,0,0.514,3681.0,0.512,-1.37033,3.98,2.2602054884
TOI-663 b,2.598902,tran,2024,0.0,674.0,0,0.514,3681.0,0.512,-1.37033,3.98,2.2702063778
TOI-663 d,7.1027268,tran,2024,0.0,482.0,0,0.514,3681.0,0.512,-1.37033,3.98,1.9201745762
HD 207897 b,16.20166,tran,2021,0.0,581.75,0,0.8208,5106.0,0.7827,-0.42136,4.7,2.3432343712000003
TOI-1736 b,7.073076,tran,2023,0.0,1099.79,0,1.0373,5636.0,1.4286,0.27068,9.2,3.1820447049
HIP 9618 c,52.56363,tran,2023,0.0,470.31,0,0.942,5649.0,0.9593,-0.0716,5.6,3.428871081
TIC 139270665 c,1010.0,rv,2024,0.566,200.0,0,1.035,5844.0,1.016,0.03222,3.4,12.8915
TOI-815 b,11.197259,tran,2024,0.2,686.0,0,0.776,4869.0,0.77,-0.50459,0.2,2.9402673128000005
TOI-1246 d,18.654874,tran,2022,0.0,587.77,0,0.8889,5213.0,0.8649,-0.30103,6.3,3.4317094530000003
HD 6061 b,5.2549,tran,2023,0.0,1075.31,0,1.0269,5934.0,1.0072,0.05538,2.4,2.4278563071000003
TOI-5720 b,1.4344555,tran,2024,0.0,708.0,0,0.383,3325.0,0.383,-1.79183,5.0,1.0900990745
TOI-1224 b,4.1782745,tran,2024,0.0,541.0,0,0.4,3326.0,0.404,-1.6968,0.21,2.1041913223
TOI-1224 c,17.945466,tran,2024,0.0,303.12,0,0.4,3326.0,0.404,-1.6968,0.21,2.8842622649000003
TOI-1246 e,37.92548,tran,2022,0.0,463.98,0,0.8889,5213.0,0.8649,-0.30103,6.3,3.5145070735000004
TOI-238 b,1.273114,tran,2024,0.18,1456.61,0,0.788,5080.0,0.75,-0.47237,6.0,1.6121466446000001
KOI-2513.01,19.00547,tran,2023,0.36,758.0,0,0.91,5900.0,1.2,0.197,8.0,2.8025
TOI-871 b,14.362565,tran,2024,0.0,621.0,0,0.758,4929.0,0.719,-0.56004,5.9,1.6641512919
TOI-6086 b,1.3888725,tran,2024,0.0,634.0,0,0.254,3200.0,0.259,-2.19791,2.0,1.1801073033
HD 48948 c,38.06,rv,2024,0.55,553.0,0,0.686,4593.0,0.679,-0.78885,11.48,2.6007200000000004
HD 48948 b,7.34013,rv,2024,0.055,957.0,0,0.686,4593.0,0.679,-0.78885,11.48,2.0514300000000003
TOI-1710 b,24.283377,tran,2022,0.0,602.99,0,1.0258,5684.0,0.9574,-0.06349,1.5,5.2036247169
TOI-2068 b,7.768915,tran,2024,0.0,520.62,0,0.559,3710.0,0.535,-1.31069,7.0,1.8211656142000003
WASP-76 b,1.80988198,tran,2016,0.0,2228.0,0,1.458,6329.0,1.756,0.65418,1.816,20.783340000000003
HIP 8152 b,10.751014,tran,2023,0.0,794.96,0,0.9373,5618.0,0.9603,-0.0804,6.0,2.5364890541
HD 93963 A b,1.0376109,tran,2022,0.0,1842.23,0,1.0844,5908.0,1.0311,0.06781,1.3,1.4696772973000003
HD 73344 b,15.611,tran,2024,0.03,911.0,0,1.2,6252.6,1.22,0.26184,1.15,2.8842622649000003
TOI-3261 b,0.8831331,tran,2024,0.0,1722.0,0,0.861,5068.0,0.849,-0.36653,6.5,3.8203473736000007
HIP 8152 c,19.60562,tran,2023,0.2,650.68,0,0.9373,5618.0,0.9603,-0.0804,6.0,2.5246546571
TOI-329 b,5.70439,tran,2024,0.39,1213.02,0,1.0678,5614.0,1.5326,0.3251,8.7,4.9410274402
Kepler-57 b,5.72,tran,2012,0.0162,850.0,0,0.859,5187.9,0.826,-0.34241,3.31,3.1352851045
TOI-2107 b,2.4545467,tran,2024,0.033,1397.0,0,0.961,5627.0,0.932,-0.10458,4.0,13.575310000000002
TOI-2368 b,5.1750073,tran,2024,0.061,1000.0,0,0.897,5360.0,0.846,-0.27491,4.2,10.84007
TOI-480 b,6.866196,tran,2024,0.0,1198.94,0,1.2793,6174.0,1.4877,0.46195,2.7,2.853979683
Kepler-49 c,10.91,tran,2012,0.008,443.0,0,0.607,4095.6,0.618,-1.13077,2.88,2.4442222345
TOI-3321 b,3.6525145,tran,2024,0.054,1616.0,0,1.041,5850.0,1.549,0.40483,8.1,15.55948
TOI-3894 b,4.33454,tran,2024,0.05,1531.0,0,1.138,6000.0,1.502,0.41896,5.7,15.279230000000002
TOI-669 b,3.945152,tran,2023,0.0,1124.85,0,0.9245,5597.0,0.9882,-0.06248,7.9,2.5863000165
Kepler-85 b,8.3,tran,2012,0.02,809.0,0,0.928,5505.2,0.875,-0.2123,1.38,1.7781617001
TOI-5713 b,10.441989,tran,2024,0.24,347.2,0,0.2653,3225.0,0.2992,-2.05849,4.5,1.7701610110000001
TOI-1184 b,5.748433803,tran,2024,0.0,715.47,0,0.71,4534.0,0.69,-0.70115,5.3,2.3902173869000003
TOI-1244 b,6.400316483,tran,2024,0.0,714.86,0,0.73,4599.0,0.721,-0.62893,5.9,2.4672243698000003
TOI-757 b,17.46819,tran,2024,0.39,641.0,0,0.8,5278.0,0.78,-0.37675,7.5,2.5002273945
TOI-1408 b,4.42587,tran,2023,0.0023,1131.0,0,1.312,6117.0,1.53,0.47129,2.7,25.002273384500004
TOI-1437 b,18.840942,tran,2024,0.17,794.23,0,1.1,6008.0,1.17,0.28466,6.7,2.2402037096000003
HD 183579 b,17.471291,tran,2021,0.061,752.0,0,0.996,5784.0,0.96,-0.03386,3.1,3.4903173508000003
K2-203 b,9.6952,tran,2018,0.23,738.4,0,0.793,5026.0,0.765,-0.47237,6.9,1.2656090000000002
TOI-6651 b,5.056973,tran,2024,0.091,1493.0,0,1.323,5940.0,1.721,0.52244,3.71,5.090462905700001
HD 135694 b,15.923475568,tran,2023,0.0,750.83,0,1.02,5712.0,1.08,0.03941,9.8,2.8572598411000003
TOI-1301.01,6.096407209,tran,2024,0.0,737.36,0,0.77,4820.0,0.732,-0.59857,3.98,2.4772252592
TOI-421 b,5.197576,tran,2020,0.13,922.0,0,0.833,5291.0,0.866,-0.26777,10.9,2.6402400703000004
TOI-1408 c,2.1664,ttv,2024,0.1353,1864.0,0,1.312,6117.0,1.53,0.47129,2.7,2.2202019308
HIP 67522 b,6.9594731,tran,2020,0.064,1175.0,0,1.22,5675.0,1.38,0.24304,0.017,9.98811
K2-211 b,0.669561,tran,2018,0.19,1873.0,0,0.851,5117.0,0.818,-0.383,6.5,1.3317480000000002
TOI-1630.01,12.055734733,tran,2024,0.0,588.0,0,0.95,5504.0,0.83,-0.26764,3.98,2.4172198107000002
TOI-1685 b,0.66913924,tran,2021,0.0,1062.0,0,0.454,3575.0,0.4555,-1.51542,1.0,1.4681334561000001
TOI-2420 b,5.842641,tran,2024,0.055,1571.6,0,1.158,5707.0,2.369,0.68664,5.3,15.021400000000002
HIP 116454 b,9.1004157,tran,2014,0.215,753.2,0,0.8,5048.0,0.758,-0.47314,5.5,2.4692245701
K2-226 b,3.27109,tran,2018,0.22,1187.0,0,0.856,5288.0,0.889,-0.25337,9.6,1.539133
TOI-1659.01,5.877556328,tran,2024,0.0,1031.14,0,1.1,5977.0,1.006,0.06555,3.98,2.2552050437
TOI-1338 c,215.79,rv,2023,0.037,815.5,0,1.0936,5723.2,1.313,0.32898,4.4,10.313200000000002
TOI-2485 b,11.23479,tran,2024,0.0341,1134.0,0,1.163,6016.4,1.72,0.51983,6.0,12.14043
GJ 9827 d,6.20183,tran,2017,0.0,675.0,0,0.62,4236.0,0.58,-1.00436,5.465,1.9801800247
K2-147 b,0.961939,tran,2018,0.38,1077.0,0,0.563,3690.0,0.578,-1.25181,3.98,1.472994
TOI-1739 b,8.303341406,tran,2024,0.0,755.55,0,0.78,4814.0,0.781,-0.52433,6.3,1.9461769559
K2-237 b,2.18053332,tran,2018,0.03,1759.0,0,1.256,6180.0,1.236,0.3032,1.09,16.063930000000003
K2-250 b,4.01392,tran,2018,0.21,1003.0,0,0.809,5003.0,0.797,-0.44491,8.2,2.7128200000000002
TOI-1744.01,22.341702927,tran,2024,0.0,778.0,0,1.18,6179.0,1.14,0.23178,3.98,2.6802437400000003
TOI-4379 b,3.25352,tran,2024,0.018,1869.38,0,1.372,6020.0,1.976,0.63749,4.51,16.69169
HD 81040 b,1004.7,rv,2005,0.527,815.5,0,0.962,5755.0,0.91,-0.07676,0.73,12.6673
HD 132406 b,908.0,rv,2007,0.25,815.5,0,0.973,5766.0,1.34,0.25996,7.187,12.7794
K2-260 b,2.62669762,tran,2018,0.053,2090.0,0,1.637,6860.0,1.755,0.78817,0.65,18.41803
TOI-2211.01,3.092686757,tran,2024,0.0,1057.09,0,0.9,5253.0,0.834,-0.32094,3.98,1.5611419293
TOI-1799 b,7.094570865,tran,2024,0.0,922.72,0,1.01,5690.0,0.957,-0.06198,5.1,1.6421493128000002
TOI-4638.01,10.283918787,tran,2024,0.0,779.83,0,1.02,5700.0,0.895,-0.11858,3.98,2.9332666678000003
TOI-6029 b,5.7987,tran,2024,0.091,1484.0,0,1.548,6223.0,2.338,0.79934,2.31,14.393640000000001
KELT-24 b,5.55149296,tran,2019,0.0319,1391.0,0,1.268,6426.0,1.338,0.43933,1.98,12.71214
K2-321 b,2.2979749,tran,2020,0.44,830.0,0,0.578,3750.0,0.595,-1.20066,3.98,2.0514300000000003
K2-167 b,9.978541,tran,2018,0.48,1220.0,0,1.084,6310.0,1.499,0.50651,5.3,2.36531
TOI-1782.02,1.829024227,tran,2024,0.0,974.95,0,0.68,4336.0,0.669,-0.84649,3.98,1.8391671927000002
TOI-2529 b,64.5949,tran,2024,0.021,636.0,0,1.11,5802.0,1.7,0.46389,7.23,11.5463
TOI-3568 b,4.417965,tran,2024,0.035,899.0,0,0.78,4969.0,0.719,0.33,6.1,5.41443
K2-57 b,9.0073,tran,2016,0.25,635.8,0,0.699,4413.0,0.671,-0.8122,6.8,2.30926
K2-265 b,2.36902,tran,2018,0.16,1366.0,0,0.901,5420.0,0.92,-0.18243,7.8,1.7084040000000003
TOI-1798.02,0.437811822,tran,2024,0.0,1935.83,0,0.87,5165.0,0.78,-0.41567,2.6,1.4641331676000002
TOI-5634 A b,2.2035373,tran,2024,0.0,837.0,0,0.556,3896.0,0.54,-1.24489,7.4,10.34683
TOI-5616 b,2.002849,tran,2024,0.0,939.0,0,0.666,3996.0,0.646,-0.99268,7.2,10.77281
TOI-6034 b,2.576184,tran,2024,0.04,714.0,0,0.514,3635.0,0.489,-1.4034,7.8,11.91623
L 168-9 b,1.40152604,tran,2020,0.0,998.0,0,0.614,3842.0,0.604,-1.14086,3.98,1.6301482231
K2-77 b,8.2000844,tran,2016,0.29,806.0,0,0.847,5160.0,0.792,-0.39686,4.7,2.49983
TOI-1772.01,8.054246874,tran,2024,0.0,877.67,0,0.99,5583.0,0.995,-0.06194,3.98,2.9052641999
HD 11506 b,1617.7,rv,2007,0.379,815.5,0,1.22,6123.0,1.24,0.33685,2.5,12.8915
TOI-1130 b,4.074554,tran,2020,0.052162,825.0,0,0.745,4360.0,0.697,-0.85387,5.4,3.6603328069
K2-97 b,8.407115,tran,2016,0.207,1566.0,0,1.17,4673.0,4.14,0.86688,7.5,13.452
K2-180 b,8.865663,tran,2018,0.075,797.5,0,0.735,5365.0,0.719,-0.41341,7.5,2.4662
HD 77946 b,6.527363,tran,2024,0.211,1128.86,0,1.1973,6007.0,1.3174,0.30878,3.1,2.8967246461
HD 75898 c,6717.0,rv,2024,0.08,815.5,0,1.295,6122.0,1.55,0.46,3.2,12.555200000000003
TOI-1130 c,8.3501898,tran,2020,0.0398,650.0,0,0.745,4360.0,0.697,-0.85387,5.4,13.0011821151
GJ 486 b,1.46712127,rv,2021,0.00086,696.3,0,0.312,3317.0,0.3243,-1.93892,4.0,1.2891172668000002
WASP-39 b,4.0552842,tran,2011,0.0,1166.0,0,0.93,5485.0,0.918,-0.12792,9.0,14.931720000000002
K2-182 b,4.7369696,tran,2018,0.071,965.8,0,0.823,5128.0,0.789,-0.41117,6.2,2.7128200000000002
K2-181 b,6.893813,tran,2018,0.4,1015.0,0,1.022,5520.0,1.04,-0.04431,5.9,2.8361300000000003
TOI-1824 b,22.808533,tran,2024,0.0,528.67,0,0.8801,5165.0,0.8123,-0.37263,2.5,2.7440763946000004
Kepler-879 c,0.646716,tran,2024,0.0,815.5,0,0.974,5456.75,1.022,0.0334,4.27,0.40003636070000004
TOI-3884 b,4.5445828,tran,2022,0.06,441.0,0,0.298,3180.0,0.302,-2.03152,3.98,6.430584663600001
K2-114 b,11.390931,tran,2017,0.079,701.4,0,0.863,4899.0,0.832,-0.4437,7.6,10.59345
K2-98 b,10.1367349,tran,2016,0.119,1185.0,0,1.246,6260.0,1.518,0.50379,3.4,5.0669200000000005
TOI-2019 b,15.3444,tran,2024,0.0,917.46,0,1.1832,5626.0,1.7457,0.44075,6.4,5.3332383241
KOI-4978 b,0.941967,tran,2024,0.0,815.5,0,0.859,5050.28,0.966,-0.1769,1.48,0.7000636032
TOI-2379 b,5.4693827,tran,2024,0.342,624.0,0,0.645,3707.0,0.622,-1.12907,10.4,11.725660000000001
K2-115 b,20.2729914,tran,2017,0.063,696.0,0,0.918,5870.0,0.855,-0.10791,2.2,11.80413
K2-277 b,6.326768,tran,2018,0.52,1049.0,0,0.974,5680.0,0.973,-0.05061,4.9,2.18595
TOI-2145 b,10.261127,tran,2023,0.21,1363.43,0,1.7169,6200.0,2.7505,1.00664,1.6,12.420126338100001
TOI-2714 b,2.499387,tran,2024,0.164,1603.0,0,1.07,5665.0,1.25,0.16017,5.5,13.7212476092
TOI-2274 b,2.67963,tran,2024,0.0,771.46,0,0.612,3943.0,0.631,-1.06233,3.98,2.4502228354
HD 86728 b,31.1515,rv,2025,0.067,815.5,0,0.967,5610.0,1.237,0.13513,9.52,3.0267000000000004
TOI-1736 c,571.25,rv,2023,0.3685,249.0,0,1.0373,5636.0,1.4286,0.27068,9.2,12.555200000000003
TOI-1669 b,500.0,rv,2023,0.0,815.5,0,0.9867,5497.0,1.0561,-0.03574,7.7,14.124600000000001
TOI-2981 b,3.601501,tran,2024,0.035,1358.0,0,1.03,5940.0,1.08,0.11594,4.5,13.401218587900003
Kepler-51 e,264.284,ttv,2024,0.02,815.5,0,0.96,5674.0,0.87,-0.1417,0.7,2.18595
TOI-5319 b,4.07853,tran,2024,0.0,695.0,0,0.5,3580.0,0.485,-1.45905,3.98,2.8302573052000004
TOI-1180 b,9.686760378,tran,2024,0.0,638.18,0,0.75,4738.0,0.73,-0.57675,5.0,3.0722792995000003
TOI-1386 c,232.0,rv,2024,0.38,327.4,0,1.0363,5735.0,1.0235,0.0103,3.2,10.290780000000002
HD 35843 c,46.9622,tran,2025,0.153,479.0,0,0.94,5666.0,0.897,-0.12494,2.5,2.5402309521
TOI-4504 c,82.97213,tran,2024,0.032,182.8,0,0.89,5315.0,0.92,-0.20761,10.0,11.097900000000001
K2-99 b,18.24783,tran,2016,0.22,1184.0,0,1.44,6069.0,2.55,0.89927,3.7,11.882600000000002
EPIC 220674823 b,0.5713127,tran,2016,0.0,2299.0,0,0.913,5578.0,0.99,-0.11919,7.5,1.6761523816000004
ZTF J1230-2655 b,0.23597766,tran,2025,0.0,815.5,0,0.646,10000.0,0.0123,-2.86,3.98,13.788300000000001
KOI-1843.03,0.1768913,tran,2013,0.0,1654.0,0,0.46,3584.0,0.45,-1.35426,13.8,0.6100554865000001
TOI-4504 b,2.42614,tran,2024,0.0,1234.03,0,0.89,5315.0,0.92,-0.20761,10.0,2.6912446735
TOI-4504 d,40.5634,ttv,2024,0.0445,815.5,0,0.89,5315.0,0.92,-0.20761,10.0,13.5641
EPIC 220674823 c,13.33989,tran,2016,0.17,804.0,0,0.913,5578.0,0.99,-0.11919,7.5,2.8402583067000005
TOI-1803 c,12.885779,tran,2025,0.0,588.0,0,0.756,4687.0,0.715,-0.65365,1.4,4.290390072200001
TOI-6016 b,4.023687,tran,2024,0.0,1890.0,0,1.31,6110.0,1.51,0.4609,0.3,13.676200000000001
TOI-561 d,25.71268,tran,2020,0.111,600.0,1,0.806,5342.0,0.843,-0.28233,16.1,2.6152378468
TOI-1478 b,10.1802117,tran,2021,0.055,918.0,0,0.947,5597.0,1.048,-0.01278,9.1,11.994700000000002
TOI-1803 b,6.293287,tran,2025,0.0,747.0,0,0.756,4687.0,0.715,-0.65365,1.4,2.9902718719
TOI-6130 b,2.392679,tran,2024,0.036,1750.0,0,1.31,6110.0,1.51,0.4609,0.3,14.3488
TOI-5108 b,6.753581,tran,2025,0.0,1180.0,0,1.1,5808.0,1.29,0.27505,5.8,6.6006002318
HAT-P-11 b,4.888,tran,2008,0.251,838.0,0,0.811,4653.0,0.683,-0.56702,2.69,4.360389011500001
Gaia-4 b,571.3,ast,2025,0.338,815.5,0,0.644,4034.0,0.624,-0.99957,6.8,12.331000000000001
GJ 1289 b,111.74,rv,2024,0.0,150.0,0,0.21,3296.0,0.245012,-2.25995,3.98,2.38773
Barnard d,2.3402,rv,2025,0.04,483.0,0,0.162,3195.0,0.185,-2.44977,3.98,0.6950200000000001
WASP-77 A b,1.360029395,tran,2012,0.01353,1674.0,0,0.903,5617.0,0.91,-0.12901,6.2,13.5641
HIP 67851 b,89.23,rv,2015,0.13,815.5,0,1.28,4840.0,5.45,1.16673,3.98,13.676200000000001
HD 101581 c,6.20401,tran,2025,0.0,747.0,0,0.653,4675.0,0.63,-0.78186,6.88,0.9900900684000001
TOI-5786 b,12.779107,tran,2025,0.0,1040.0,0,1.23,6235.0,1.36,0.39733,2.5,8.5407765868
HR 858 b,3.585287,tran,2019,0.0,1552.0,0,1.204,6354.0,1.258,0.36361,2.0,2.0041822041
WASP-195 b,5.051928,tran,2025,0.0,1522.0,0,1.3,6300.0,1.578,0.5414,0.6,10.313200000000002
WASP-116 b,6.6132,tran,2025,0.0,1414.0,0,1.25,6250.0,1.426,0.49624,1.7,13.676200000000001
HD 87816 c,7596.0,rv,2025,0.19,815.5,0,2.41,4989.0,9.0,1.65514,3.98,12.331000000000001
HD 94890 b,824.61,rv,2025,0.22,815.5,0,1.74,4867.0,10.71,1.7635,3.98,13.3399
HD 73344 c,65.94,rv,2025,0.124,815.5,0,1.19,6148.0,1.22,0.26184,1.15,13.452
TOI-2328 b,17.10197,tran,2025,0.057,842.0,0,0.95,5525.0,0.9,-0.17005,4.0,9.9769
HD 118203 b,6.1349779,rv,2005,0.3136,1361.0,0,1.27,5742.0,2.04,0.6458,4.73,12.7794
HD 73344 d,5823.0,rv,2025,0.18,815.5,0,1.19,6148.0,1.22,0.26184,1.15,13.2278
TOI-5027 b,10.24368,tran,2025,0.385,1056.0,0,1.02,5909.0,0.92,-0.03058,0.4,10.7616
WASP-155 b,3.110413,tran,2025,0.0,1468.0,0,1.09,5660.0,1.24,0.14142,1.7,13.452
WASP-102 b,2.709813,tran,2025,0.0,1671.0,0,1.08,5990.0,1.375,0.35701,0.67,14.909300000000002
TIC 434398831 b,3.685504,tran,2025,0.04,1250.0,0,0.992,5638.0,0.909,-0.14351,0.061,3.5103191296
K2-360 c,9.79692,rv,2024,0.11,912.0,0,0.958,5679.0,0.98,-0.04915,6.0,4.02439
GJ 581 b,5.3686,rv,2005,0.0342,815.5,0,0.295,3500.0,0.302,-1.90781,4.3,4.78667
TOI-6628 b,18.18424,tran,2025,0.67,833.0,0,0.97,5463.0,1.01,-0.08778,7.5,10.985800000000001
GJ 581 c,12.9211,rv,2007,0.032,815.5,0,0.295,3500.0,0.302,-1.90781,4.3,2.49983
TOI-2202 b,11.9126075,tran,2021,0.022,652.07,0,0.841,5169.0,0.808,-0.40121,6.4,10.95217
HD 94890 c,2492.19,rv,2025,0.05,815.5,0,1.74,4867.0,10.71,1.7635,3.98,12.555200000000003
HD 20794 b,18.314,rv,2011,0.064,660.0,0,0.79,5368.0,0.93,-0.16311,5.76,1.44609
WASP-132 d,1816.6,rv,2024,0.12,107.0,0,0.789,4686.0,0.758,-0.57512,7.2,12.8915
GJ 581 e,3.1481,rv,2009,0.012,815.5,0,0.295,3500.0,0.302,-1.90781,4.3,1.37883
WASP-131 b,5.3220125,tran,2016,0.0,1460.0,0,1.06,5990.0,1.561,0.53005,7.0,13.74346
WASP-106 b,9.28969,tran,2014,0.023,1140.0,0,1.175,6002.0,1.47,0.42198,7.0,12.106800000000002
Kepler-279 e,98.3531,tran,2025,0.0,552.0,0,1.164,6689.45,1.43,0.5188,0.22,4.1303756176
TOI-6695 b,80.389,tran,2025,0.04,599.0,0,1.338,6400.0,1.517,0.54033,2.1,9.528500000000001
Gl 725 A b,11.2201,rv,2025,0.0,815.5,0,0.33,3433.0,0.351,-1.809,6.2,1.4797200000000001
TOI-1453 c,6.5886982,tran,2025,0.0,819.8,0,0.715,4975.0,0.72,-0.57539,12.0,2.2242022193
pi Men c,6.267852,tran,2018,0.0,1169.8,0,1.07,5998.0,1.17,0.15957,3.92,2.1101919232000004
TOI-1453 b,4.3135225,tran,2025,0.0,944.2,0,0.715,4975.0,0.72,-0.57539,12.0,1.1731066583
G 268-110 b,1.43263,rv,2025,0.0,534.0,0,0.137,5552.0,0.177,-2.63971,3.98,1.1322100000000002
TOI-6054.01,7.492991423,tran,2024,0.0,1221.83,0,1.15,6112.0,1.612,0.51412,3.98,2.6422402706
HD 15337 b,4.7559804,tran,2019,0.058,1001.0,0,0.829,5131.0,0.855,-0.32606,9.6,1.7701610110000001
TOI-2443 b,15.66858,tran,2023,0.301,519.0,0,0.642,4375.0,0.631,-0.86487,7.5,2.3632148510000004
G 192-15 c,1219.0,rv,2025,0.676,55.9,0,0.132,2999.0,0.170718,-2.67285,3.98,3.86745
G 192-15 b,2.27476,rv,2025,0.0,453.6,0,0.132,2999.0,0.170718,-2.67285,3.98,1.016747
G 261-6 b,5.4536,rv,2025,0.0,322.3,0,0.118,2907.0,0.153162,-2.82122,3.98,1.100822
